zip,state_abbr,state,congressional_district,representative_name,party,bioguide_id,lookup_status,active_on,source_zip_district,source_member
08757,NJ,New Jersey,4,Christopher H. Smith,Republican,S000522,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08758,NJ,New Jersey,2,Jefferson Van Drew,Republican,V000133,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08759,NJ,New Jersey,3,"Herbert C. Conaway, Jr.",Democrat,C001136,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08759,NJ,New Jersey,4,Christopher H. Smith,Republican,S000522,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08801,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08802,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08804,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08805,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08805,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08807,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08807,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08809,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08810,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08812,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08812,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08816,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08817,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08820,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08821,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08821,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08822,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08823,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08824,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08825,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08826,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08827,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08828,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08829,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08830,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08831,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08832,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08833,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08835,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08836,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08837,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08840,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08844,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08844,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08846,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08848,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08850,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08852,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08853,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08854,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08857,NJ,New Jersey,12,Bonnie Watson Coleman,Democrat,W000822,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08857,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08858,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08859,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08861,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08863,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08865,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08867,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08869,NJ,New Jersey,7,"Thomas H. Kean, Jr.",Republican,K000398,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
08872,NJ,New Jersey,6,"Frank Pallone, Jr.",Democrat,P000034,matched_district_member,2026-05-26,https://raw.githubusercontent.com/OpenSourceActivismTech/us-zipcodes-congress/master/zccd.csv,https://raw.githubusercontent.com/unitedstates/congress-legislators/main/legislators-current.yaml
